Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
16.35,2,0.4074591288457957933236045574,0.415430997120528,0.391387738949229,0.407956009012875,0.383898095410633,0.20777436318878,0.2213070277654583284733712802,0.1767648543284787284733712802,0.0445421734369796,7.3348825851623388244038091434,68.349300333975098924415073182,68.387597420942090789804309489,1189992000
16.36,2,0.4074526349933401538644771729,0.415423265079956,0.391380006908657,0.407949507241425,0.383891593639183,0.207739246379441,0.2212716625040070750690891613,0.1767130632364727750690891613,0.0445585992675343,7.33297358750280653343008371,68.344134374231878585005012029,68.38310719955554980585021056,1190719000
16.37,2,0.4074460983209473199404450745,0.415415493076112,0.391372234904813,0.407942962597821,0.383885048995578,0.207704213617939,0.2212363798444943981724616369,0.1766613375329695981724616369,0.0445750423115248,7.3310673577375281292443214825,68.338953240685320456478603366,68.378602950323770461281576241,1191447000
16.38,2,0.4074396227995529604813176899,0.415407784210353,0.391364526039055,0.407936479179786,0.383878565577544,0.207669234555006,0.2212011530543262207803953318,0.1766096504853748207803953318,0.0445915025689514,7.329163128200964275015888635,68.33377204195871908332045367,68.374097736041987757993325112,1192175000
16.39,2,0.4074330601040981720923808777,0.415399992041335,0.391356733870037,0.407929908481386,0.383871994879144,0.207634370904977,0.2211660386995135530476912583,0.1765580586596998530476912583,0.0446079800398137,7.3272625175568940698653734957,68.32862389430398636371396004,68.369620183023637243136709645,1192903000
16.40,2,0.4074266079717866085619074550,0.41539231259751,0.391349054426212,0.407923448480956,0.383865534878714,0.207599563374781,0.2211309843644004687431965415,0.1765065096402883687431965415,0.0446244747241121,7.3253640223742221971457912845,68.323457200206162392654357415,68.365125686243471192517600483,1193631000
16.41,2,0.4074201175588618187092213948,0.415384597478634,0.391341339307336,0.407916950153231,0.383859036550989,0.207564832463928,0.2210960053569140759505316375,0.1764550187350677759505316375,0.0446409866218463,7.3234680793596713745713405714,68.318318858746317324533801687,68.360654799966080861632029969,1194359000
16.42,2,0.4074136479957046147851892963,0.41537690628341,0.391333648112111,0.4079104727007,0.383852559098458,0.207530188485083,0.2210611140634022377028922799,0.1764035983303856377028922799,0.0446575157330166,7.3215750415228383560051126807,68.313162756487659702682014381,68.356167642184092965158758357,1195086000
16.43,2,0.4074072173461137453260619118,0.415369256131977,0.391325997960678,0.407904034209188,0.383846120606946,0.207495603468988,0.2210262831291296368308850061,0.1763522210715070368308850061,0.0446740620576226,7.3196841233751988447712998514,68.30803115895412022058772119,68.351700774232186544288570335,1195814000
16.44,2,0.4074007595191814914020298134,0.415361581679561,0.391318323508262,0.407897568507193,0.383839654904951,0.20746110224502,0.2209915350878481837557160225,0.1763009094921834837557160225,0.0446906255956647,7.3177959686280591945952446887,68.302882137270323475886488995,68.34721792359716095637813922,1196542000
16.45,2,0.4073943175015839274779977150,0.415353925762287,0.391310667590989,0.407891118633812,0.38383320503157,0.207426678249597,0.2209568648749341978030242865,0.1762496585277915978030242865,0.0447072063471426,7.3159104303575387433599933834,68.297761598533422762249263443,68.342758806117441034853481457,1197270000
16.46,2,0.4073878836707876635539656166,0.415346281132568,0.391303022961269,0.407884676957215,0.383826763354973,0.207392342619181,0.2209222833671265986308247636,0.1761984790550699986308247636,0.0447238043120566,7.3140278183261236596278819138,68.292627686027192632919910874,68.338287207274017279715512792,1197998000
16.47,2,0.4073815133884489040948382321,0.41533870232769,0.391295444156391,0.407878298906571,0.383820385304329,0.207358068846093,0.2208877659762191523180534863,0.1761473464858128523180534863,0.0447404194904063,7.3121474263005241558430863462,68.287516697545178533709983447,68.333834539554978194999186125,1198726000
16.48,2,0.4073751079386255301708061337,0.415331090912467,0.391287832741169,0.407871885645557,0.383813972043315,0.207323870142595,0.2208533224710868880578227779,0.1760962705888947880578227779,0.0447570518821921,7.310269532305246612530674903,68.282389148101719226116166929,68.329366632647172217975756036,1199453000
16.49,2,0.4073686492758646258532153596,0.415323429221068,0.39128017104977,0.407865419106714,0.383807505504472,0.20728975832514,0.2208189640444550982177309148,0.1760452625570413982177309148,0.0447737014874137,7.3083944551551658048542587128,68.277289302357908396477817781,68.324921794059368952770959407,1200181000
16.50,2,0.4073623055759760563940879751,0.415315885449166,0.391272627277867,0.407859067670937,0.383801154068695,0.207255725150584,0.2207846883281469522674080033,0.1759943200220756522674080033,0.0447903683060713,7.3065221251738701961357540928,68.27217448383846948117759904,68.320463087144582281274993616,1200909000
16.51,2,0.4073559313409006324700558766,0.41530831328771,0.39126505511641,0.407852685662736,0.383794772060493,0.2072217550189,0.2207504746255261330751508361,0.1759434222873614330751508361,0.0448070523381647,7.3046519476133302252950229879,68.267059116574582728531090611,68.316002998893422220791252298,1201637000
16.52,2,0.4073495702593574126173698164,0.415300757063986,0.391257498892687,0.407846316824107,0.383788403221865,0.20718786392706,0.2207163404708188135546964986,0.1758925868871246135546964986,0.0448237535836942,7.3027844229589786237853260333,68.261975239993167452963740426,68.311569266265195662029918846,1202365000
16.53,2,0.4073432204774320346219916799,0.41529321518664,0.391249957015341,0.407839959298876,0.383782045696634,0.20715405949093,0.2206822934197138131311911040,0.1758418213770543131311911040,0.0448404720426595,7.3009197658322702493956328532,68.256875060053132864649237599,68.307120509061451987893631201,1203092000
16.54,2,0.4073368601809486247693056196,0.415285664753809,0.391242406582511,0.407833591246264,0.383775677644022,0.207120311706294,0.2206483026870105494459186744,0.1757910949719496494459186744,0.0448572077150609,7.2990570924690413732259275607,68.251798343639975105702221894,68.302691167185854572787560215,1203820000
16.55,2,0.4073305373909778508452735212,0.415278155599558,0.391234897428259,0.407827260745903,0.383769347143661,0.207086669974244,0.2206144193828909157350948734,0.1757404587819929157350948734,0.044873960600898,7.2971978652350513744719355942,68.246709963530043245973806068,68.298250812079020458989210655,1204548000
16.56,2,0.4073242111391125309925874610,0.415270644180578,0.391227386009279,0.407820926779426,0.383763013177184,0.207053062705934,0.2205805704424794797648783212,0.1756898397423082797648783212,0.0448907307001712,7.2953399891426839417734059606,68.241641781187219767507655553,68.293827052875482780619732753,1205276000
16.57,2,0.4073178991485102570685553626,0.41526315061231,0.391219892441011,0.407814607091603,0.38375669348936,0.207019557478768,0.2205468241040309327037149912,0.1756393060911508327037149912,0.0449075180128801,7.2934854172408397114999792178,68.236560079091943020285409045,68.289390671547387538654862608,1206004000
16.58,2,0.4073115959507501872158693023,0.415255668058196,0.391212409886898,0.407808296207344,0.383750382605102,0.206986115400929,0.2205131412608296114359460980,0.1755888187218044114359460980,0.0449243225390252,7.2916330273715025842541366236,68.231504735359095353368117461,68.284976220971302053079501381,1206732000
16.59,2,0.4073053528010608036853958796,0.4152482485667,0.391204990395402,0.407802045444382,0.38374413184214,0.206952756502081,0.2204795437468028969447543072,0.1755383994681968969447543072,0.044941144278606,7.289783443197537376512168551,68.226433217194715402047397023,68.280546850069841370313579986,1207459000
16.60,2,0.4072990770418252738327098194,0.415240799207653,0.391197541036354,0.407795762032109,0.383737848429866,0.206919477832317,0.2204460253706234156060965251,0.1754880421390005156060965251,0.0449579832316229,7.287936485517360188724006113,68.221368436561200391002436259,68.276122409357533436407799004,1208187000
16.61,2,0.4072928045532546599086777210,0.415233355368882,0.391190097197584,0.407789481894488,0.383731568292246,0.206886263411654,0.2204125713970617591698146654,0.1754377319989861591698146654,0.0449748393980756,7.2860917303646149482918561804,68.21632562498507033706599489,68.271716103212887069194113786,1208915000
16.62,2,0.4072865462418958800559916608,0.415225928949242,0.391182670777944,0.407783215951368,0.383725302349126,0.20685314108454,0.2203792100688660544980117335,0.1753874972909017544980117335,0.0449917127779643,7.2842499850013222915853593135,68.211272431437488508861348845,68.267299891335322380253059953,1209643000
16.63,2,0.4072802558466554116670548485,0.415218471987093,0.391175213815793,0.407776917885242,0.383719004282999,0.206820064577637,0.2203458934670516549213655952,0.1753372900957625549213655952,0.0450086033712891,7.2824098748166245283584933017,68.206238284803919987881664022,68.26289929000430493957454619,1210371000
16.64,2,0.4072740139924569418143687883,0.415211067184122,0.391167809012822,0.407770668419351,0.383712754817108,0.206787089137226,0.2203126796904912777430879583,0.1752871685124418777430879583,0.0450255111780494,7.2805730623874737419790747845,68.201194240083594186671900412,68.258489198400870759896561375,1211098000
16.65,2,0.4072678384023908623552414037,0.415203730845509,0.39116047267421,0.407764485298399,0.383706571696156,0.206754173230972,0.2202795278011923849994880820,0.1752370916029463849994880820,0.045042436198246,7.2787383730936558622469818774,68.196173482708353818212971361,68.254098393541736322175552477,1211826000
16.66,2,0.4072616190624644384312093053,0.415196352957382,0.391153094786084,0.407758258374235,0.383700344771993,0.206721322626774,0.2202464397241128439589509958,0.1751870612922343439589509958,0.0450593784318785,7.2769058602480690456092681698,68.191131652553967225709907234,68.249688417143008729338956035,1212554000
16.67,2,0.4072554241612718185785232451,0.415189003081411,0.391145744910112,0.407752055918607,0.383694142316365,0.206688573071472,0.2202134536119830108787153494,0.1751371157330363108787153494,0.0450763378789467,7.2750766150127951366712924366,68.186122763090076166456667924,68.245306092407011288738850406,1213282000
16.68,2,0.4072492222968780446544911467,0.415181647985826,0.391138389814528,0.407745846491287,0.383687932889045,0.206655873810826,0.2201805175817084878033850326,0.1750872030422574878033850326,0.045093314539451,7.273249149213545741275955595,68.18109525822388241122791902,68.240906727459183724452689013,1214010000
16.69,2,0.4072430028915716403369003726,0.41517427862127,0.391131020449972,0.407739619501664,0.383681705899422,0.2066232691654,0.2201476756110376969593788214,0.1750373671976466969593788214,0.045110308413391,7.2714247208869411131801129573,68.17607556671400632310410281,68.236513228986643607477227132,1214738000
16.70,2,0.4072368180889046704842143124,0.415166945881421,0.391123687710121,0.407733427156877,0.383675513554634,0.206590720611326,0.2201148909757338526172166256,0.1749875714749666526172166256,0.0451273195007672,7.2696022761279573796334212523,68.171074876917804365729105463,68.23213531208330233785633774,1215465000
16.71,2,0.4072306722048262065601822139,0.415159655374489,0.39111639720319,0.407727273778137,0.383669360175895,0.206558264928047,0.2200822006285570210914131834,0.1749378528269776210914131834,0.0451443478015794,7.2677828717220454838803837683,68.166068473059949955545566159,68.227751530974226253358116533,1216193000
16.72,2,0.4072245038957996367074961538,0.41515234417049,0.391109085999192,0.407721097947104,0.383663184344862,0.206525859899759,0.2200495601831972239393499821,0.1748881668673702239393499821,0.045161393315827,7.2659652342620422302820084933,68.161078381127765318821689751,68.223381003942985026433938708,1216921000
16.73,2,0.4072183755098500227834640553,0.415145076294168,0.39110181812287,0.407714962087832,0.38365704848559,0.206493550274612,0.2200170165949749466069013944,0.1748385605514638466069013944,0.0451784560435111,7.264150707085652462114311418,68.15607687654548403118058595,68.218999666819519995278349883,1217649000
16.74,2,0.4072122437034226629307779951,0.415137807263087,0.391094549091788,0.407708822803911,0.383650909201669,0.206461305710383,0.2199845379877371410712096146,0.1747890020031062410712096146,0.0451955359846309,7.2623383751752293492689713061,68.151100536681378502733386411,68.214639264689497393059499683,1218377000
16.75,2,0.4072061157766338030780919348,0.415130544646977,0.391087286475677,0.40770268740436,0.383644773802117,0.206429133545295,0.2199521319594155350786272256,0.1747394988202290350786272256,0.0452126331391865,7.2605284543623864709606530525,68.146107834840737035471730482,68.210263762054527819487042159,1219105000
16.76,2,0.4072000121545926891540598365,0.415123308835508,0.391080050664208,0.407696576339195,0.383638662736952,0.206397031694292,0.2199197971378144236132448948,0.1746900496306362236132448948,0.0452297475071782,7.2587209035035098809272725143,68.14113886476407174500878014,68.205907953744813268639865585,1219832000
16.77,2,0.4071939107437208293013737762,0.415116077875591,0.391072819704292,0.407690467487895,0.383632553885653,0.206365005338124,0.2198875379343753112286437875,0.1746406588457694112286437875,0.0452468790886059,7.2569158471439552917677840711,68.136155485414865805765894494,68.201538736164657599399881667,1220560000
16.78,2,0.4071877722349128849837830021,0.415108812567621,0.391065554396322,0.407684321493421,0.383626407891178,0.206333059672094,0.2198553581731904155517878433,0.1745913302897213155517878433,0.0452640278834691,7.2551133930028295506081650397,68.131180251816665193144655877,68.197175684473440072728040981,1221288000
16.79,2,0.4071817029737564351310969418,0.415101618591327,0.391058360420029,0.407678244831042,0.3836203312288,0.206301170056363,0.2198232369175996043528235201,0.1745420430258309043528235201,0.0452811938917687,7.2533129394558528179423847429,68.126225234584716809760636558,68.192829285521866666868694907,1222016000
16.80,2,0.4071756324011312312070648434,0.415094426281215,0.391051168109915,0.407672166855596,0.383614253253353,0.206269365778071,0.2197912010056115956163551482,0.1744928238921074956163551482,0.0452983771135041,7.2515152535222202783465651721,68.121257427424775244794250426,68.188470877287312417905615599,1222744000
16.81,2,0.4071695806734278213543787832,0.415087255658875,0.391043997487576,0.407666107748051,0.383608194145809,0.206237641920984,0.2197592462227303290709762726,0.1744436686740551290709762726,0.0453155775486752,7.2497202126324365363342644545,68.116317692791143123299879409,68.18413594152700117725834988,1223471000
16.82,2,0.4071635262157073815016927230,0.415080084453064,0.391036826281765,0.407660045907161,0.383602132304919,0.206205979675944,0.2197273529940014437806925191,0.1743945577967189437806925191,0.0453327951972825,7.2479272541722300284276732917,68.111357561504702506378583106,68.179782395402557737940075963,1224199000
16.83,2,0.4071574507188272931127559107,0.415072894963405,0.391029636792106,0.407653963001455,0.383596049399213,0.206174397435105,0.2196955390826396414802908368,0.1743455090233138414802908368,0.0453500300593258,7.2461368851871145871168680737,68.106425533175935804059925334,68.175452353534350990821782246,1224927000
16.84,2,0.4071514218075486032600698505,0.415065754781854,0.391022496610556,0.407647926738159,0.383590013135917,0.206142890715734,0.2196638023675683627398965480,0.1742965202327635627398965480,0.0453672821348048,7.2443490430796086489240394995,68.101477201693225764282419172,68.171107249226430623393199615,1225655000
16.85,2,0.4071454021727139634073837902,0.415058625390979,0.39101536721968,0.40764189976262,0.383583986160378,0.206111426872195,0.2196321088787988949030102873,0.1742475574550792949030102873,0.0453845514237196,7.2425627528481379316863334375,68.096530109121770551149496559,68.166762326516353165836621952,1226383000
16.86,2,0.4071393908164605235546977300,0.415051507693111,0.391008249521812,0.407635881075757,0.383577967473515,0.206080060371261,0.2196005130814166940755664650,0.1741986751553460940755664650,0.0454018379260706,7.2407795729692890133785967267,68.091610752009072906907595472,68.162440591250893282646552336,1227111000
16.87,2,0.4071334084138120896306656316,0.415044422106842,0.391001163935544,0.407629891377807,0.383571977775565,0.206048782786364,0.2195690072665847795083745245,0.1741498656247272795083745245,0.0454191416418575,7.2389992807681074143881966192,68.086680783089130286304403465,68.158108730968765087186029936,1227839000
16.88,2,0.4071273712140165693844208957,0.415037283341204,0.390994025169906,0.407623846815887,0.383565933213645,0.20601755439977,0.2195375487641525748909799747,0.1741010861930725748909799747,0.04543646257108,7.237220652001695081858140026,68.081771448709471828769420823,68.153793907822544052634552682,1228566000
16.89,2,0.4071213893312607895317348354,0.415030202383858,0.390986944212558,0.407617857638464,0.383559944036221,0.205986394454844,0.2195061606791749415773916410,0.1740523599654361415773916410,0.0454538007137388,7.235444346747973731056411975,68.076845576172206134165160744,68.14946381299952359005379525,1229294000
16.90,2,0.4071153807992604711427980232,0.415023098098201,0.390979839926903,0.407611841779298,0.383553928177056,0.205955331005385,0.2194748682167366950714252778,0.1740037121469032950714252778,0.0454711560698334,7.2336710852463403905935246852,68.071949850682382703944774012,68.145159012719434390431411456,1230022000
16.91,2,0.4071094311177241012901119629,0.415016054054846,0.390972795883548,0.407605884842362,0.38354797124012,0.205924304329342,0.2194436146077384745903758764,0.1739550859683743745903758764,0.0454885286393641,7.2318992393487923300686298872,68.067031238203189394094199786,68.140833428918326802907176861,1230750000
16.92,2,0.4071034831024387814374259026,0.415009015535206,0.390965757363907,0.407599929573709,0.383542015971467,0.205893388029309,0.2194124715002869225958237569,0.1739065530779566225958237569,0.0455059184223303,7.2301308597892843782447899424,68.062122643898148497844294841,68.13651564081062864428734719,1231478000
16.93,2,0.4070975080212955771198351285,0.41500195153812,0.39095869336682,0.407593947206193,0.38353603360395,0.205862518633588,0.2193813743794253464347503058,0.1738580489606925464347503058,0.0455233254187328,7.2283640965173325674595310982,68.057237962243331363214451165,68.132217749984289726582501662,1232205000
16.94,2,0.4070915765947660672671490683,0.414994933517355,0.390951675346057,0.407588008546525,0.383530094944283,0.205831713435535,0.2193503430216738562290102732,0.1738095933931027562290102732,0.0455407496285711,7.2265995142553677384197085069,68.052334043431435119487995021,68.127902235226828477065890451,1232933000
16.95,2,0.4070856680907240074144630081,0.414987942104722,0.390944683933423,0.407582092837298,0.383524179235055,0.205801012579433,0.2193194168709213132295201952,0.1737612258190758132295201952,0.0455581910518455,7.2248382411544812168930859744,68.047464905959735628007942797,68.123616055629149273640008175,1233661000
16.96,2,0.4070797522612339575617769478,0.414980944735591,0.390937686564293,0.407576169793689,0.383518256191447,0.205770351308784,0.2192885300736297097204380020,0.1737128803850741097204380020,0.0455756496885556,7.2230783888166791446422738573,68.042569637266339100116461746,68.119306261859124935453337806,1234389000
16.97,2,0.4070738249991559132441861737,0.414973939185968,0.390930681014669,0.407570235303551,0.383512321701309,0.205739783764995,0.2192577366606064922490637544,0.1736646111219048922490637544,0.0455931255387016,7.2213215032774482595651197708,68.037707836690646271638779827,68.115024670679236248010541907,1235117000
16.98,2,0.4070679303999315233915001135,0.41496696871529,0.390923710543992,0.407564333516098,0.383506419913856,0.205709283697584,0.2192270119070936907653994552,0.1736163933048100907653994552,0.0456106186022836,7.2195668743915367195609673876,68.03282746915851733766371479,68.110726031833727704448120329,1235844000
16.99,2,0.4070620641064072335388140532,0.414960028429039,0.39091677025774,0.407558460068863,0.383500546466621,0.20567883594669,0.2191963404916501099085085186,0.1735682116123485099085085186,0.0456281288793016,7.2178140613988778544444962412,68.027945350167936503282511329,68.106424973880453856966222396,1236572000
17.00,2,0.4070561951206167936861279930,0.414953088406999,0.3909098302357,0.407552583926078,0.383494670323836,0.20564847299934,0.2191657538373108324529703148,0.1735200974675553324529703148,0.0456456563697555,7.2160639626700110020987525229,68.023096415086718806742625053,68.102151882813457503989327122,1237300000
17.01,2,0.4070502890853921693685372190,0.41494611377833,0.390902855607031,0.407546670688679,0.383488757086437,0.205618181946045,0.2191352378254761941181275174,0.1734720367518310941181275174,0.0456632010736451,7.2143161719037324749363995927,68.018229574799351491064545073,68.097862314363239435844383531,1238028000
17.02,2,0.4070444467211487395158511587,0.414939205320445,0.390895947149146,0.407540821199905,0.383482907597663,0.205587959141571,0.2191047923302150623036338593,0.1734240293392439623036338593,0.0456807629909711,7.2125706836592526216264232464,68.013386327826931617942809876,68.09359237793913193347542339,1238756000
17.03,2,0.4070385719365039751982603846,0.414932266952058,0.390889008780758,0.407534939251195,0.383477025648952,0.205557809909914,0.2190744193190906736423332496,0.1733760771973581736423332496,0.0456983421217325,7.210827552470026387982487609,68.008529546723385211775528784,68.0893097642227118019674293,1239484000
17.04,2,0.4070327342018592653455743243,0.414925368615383,0.390882110444084,0.407529094397665,0.383471180795423,0.205527744122054,0.2190441310980184587244631399,0.1733281926320883587244631399,0.0457159384659301,7.2090871290414310704034700286,68.003701553075558709161694795,68.085051303643374418686000867,1240212000
17.05,2,0.4070268860508219010279835503,0.414918460988011,0.390875202816712,0.407523239115041,0.383465325512799,0.205497711115647,0.2190138753141890036904999592,0.1732803232906253036904999592,0.0457335520235637,7.2073479117428371468957300497,67.998848110106467590386740522,68.080769804836168806080660026,1240939000
17.06,2,0.4070210795787751411752974900,0.41491159886143,0.390868340690131,0.407517425562233,0.383459511959991,0.205467785367431,0.2189837283111660099124421445,0.1732325455165329099124421445,0.0457511827946331,7.2056120858231671391759777083,67.994007006205457095384209181,68.076498135097853214633662967,1241667000
17.07,2,0.4070152300214196509290527541,0.414904695666654,0.390861437495356,0.407511568871575,0.383453655269333,0.205437919639383,0.2189536398584890846522788126,0.1731848090793508846522788126,0.0457688307791382,7.203878210452595118496747259,67.989191236958608421036265942,68.072247628809465596512895387,1242395000
17.08,2,0.4070094391949136510763666938,0.414897853838888,0.39085459566759,0.407505770983387,0.383447857381145,0.205408126323724,0.2189236259157680678473377076,0.1731371299386885678473377076,0.0457864959770795,7.2021467410071416186900311245,67.984356698684967967928267515,68.067979880879477912374816736,1243123000
17.09,2,0.4070036666941387612236806335,0.414891032577472,0.390847774406173,0.407499991443278,0.383442077841036,0.205378396210758,0.2188936758549929864652756454,0.1730894974665361864652756454,0.0458041783884568,7.2004173711836459363261962485,67.979548255623332700778648105,68.063733961243149405776622306,1243851000
17.10,2,0.4069978461618626269060898594,0.41488416590281,0.390840907731511,0.407494163813094,0.383436250210852,0.205348743591573,0.2188638016558929283241493128,0.1730419236426230283241493128,0.0458218780132699,7.1986904423429349799531432448,67.974725883275851679965506041,68.059475011233461396164442235,1244578000
17.11,2,0.4069920595842405025884990854,0.414877335592843,0.390834077421544,0.407488370178972,0.383430456576729,0.20531915820778,0.2188339959203363229354925120,0.1729944010688173229354925120,0.045839594851519,7.1969657407110799619665058765,67.969925127160269835818244181,68.055233991756042651017764229,1245306000
17.12,2,0.4069862940245271768071590632,0.414870528755551,0.390827270584252,0.407482597588388,0.383424683986146,0.205289642018032,0.2188042601558571642603384633,0.1729469312526531642603384633,0.045857328903204,7.1952433076426143683180630478,67.96511012626373377382512163,68.050979666318520854841619919,1246034000
17.13,2,0.4069805221120591624895682892,0.414863717834213,0.390820459662914,0.407476818637303,0.383418905035061,0.205260191128456,0.2187745895092414280585302697,0.1728995093409164280585302697,0.045875080168325,7.1935230022701009326872570434,67.960300004817308530675746522,68.046728694126218254010725058,1246762000
17.14,2,0.4069747838942746426368822289,0.414856943060268,0.39081368488897,0.40747107342199,0.383413159819748,0.205230808709813,0.2187449885533727934130352800,0.1728521399064909934130352800,0.0458928486468818,7.1918049537638901743931266556,67.955513428969968435053631351,68.042497338907386933277314728,1247490000
17.15,2,0.4069690276547106883192914548,0.414850153257582,0.390806895086283,0.407465310162922,0.383407396560679,0.205201512944828,0.2187154736738799685870014948,0.1728048393350056685870014948,0.0459106343388743,7.1900896297045470660490616281,67.950715648528561519903665798,68.038255317791533994006853492,1248217000
17.16,2,0.4069633180657920425379514327,0.414843412492669,0.39080015432137,0.407459593611387,0.383401680009145,0.205172283093873,0.2186860263796570216450634976,0.1727575891353538216450634976,0.0459284372443032,7.1883764985277932693235957551,67.945941662198014058342239472,68.034033135779824944026010011,1248945000
17.17,2,0.4069575665068278982203606586,0.414836631269119,0.39079337309782,0.407453835038626,0.383395921436384,0.205143098723122,0.2186566231259475853789634355,0.1727103657627799853789634355,0.0459462573631676,7.1866648838929614207578591904,67.941145455908649980506323458,68.029790700005484060233517135,1249673000
17.18,2,0.4069518786502306583676745984,0.414829917136402,0.390786658965103,0.407448140245914,0.383390226643672,0.205114008047543,0.2186273158517691487280086114,0.1726632211563010487280086114,0.0459640946954681,7.1849562719101586997001275176,67.936359696937996820092848257,68.025556461792823409241862763,1250401000
17.19,2,0.4069461523566172281214298624,0.414823166727243,0.390779908555944,0.407442406969314,0.383384493367072,0.205084981256667,0.2185980711573479161470395143,0.1726161219161432161470395143,0.0459819492412047,7.1832497039132247998465065558,67.931601102969490864112616164,68.021345009455505989498405007,1251129000
17.20,2,0.4069404791920640982687438022,0.414814575897402,0.390771317726103,0.407436726886563,0.383378813284321,0.205001727511976,0.2185145683129511712472492639,0.1725690761118205712472492639,0.0459454922011306,7.181545409243615507146547035,67.926646772501984537794500769,68.017114789542323916201595375,1251857000
17.21,2,0.4069347736421756339511530281,0.414807226986263,0.390763968814964,0.407431014378984,0.383373100776742,0.204954966757343,0.2184675795704063557628233413,0.1725220873692757557628233413,0.0459454922011306,7.1798434899438274913856917066,67.921837716775197606000288449,68.012909267851741917437058204,1252584000
17.22,2,0.4069290793951405737049082922,0.414799891000938,0.39075663282964,0.407425313188041,0.383367399585799,0.204908251886027,0.2184206371343320318584598764,0.1724751449332014318584598764,0.0459454922011306,7.1781436360638934463829936871,67.917008773288739280922620792,68.008686266355692925782720468,1253312000
17.23,2,0.4069234349078197638522222319,0.414792606819092,0.390749348647794,0.407419661817493,0.383361748215251,0.204861592933172,0.2183737523905699182321930874,0.1724282601894393182321930874,0.0459454922011306,7.1764461719510146727557356511,67.912208524867853722541951329,68.004488131694102693994077297,1254040000
17.24,2,0.4069177553679029236059774960,0.414785289089639,0.39074203091834,0.407413975351604,0.383356061749362,0.20481497891421,0.2183269113825336439542768635,0.1723814191814030439542768635,0.0459454922011306,7.1747506959453636922206276377,67.90738757896770995498938027,68.000271813229494018965184978,1254768000
17.25,2,0.4069120902322402292883867219,0.414777987983346,0.390734729812047,0.407408303307534,0.383350389705292,0.204768427681677,0.2182801337028191210458389764,0.1723346415016885210458389764,0.0459454922011306,7.1730577675003598426607158358,67.902570638267135693780102253,67.996058838269173464054210583,1255496000
17.26,2,0.4069064778139918894357006616,0.414770741095372,0.390727482924073,0.407402684045165,0.383344770442923,0.204721916667183,0.2182333981088356797947324430,0.1722879059077050797947324430,0.0459454922011306,7.1713667762274417848476951801,67.897778276165429191284015708,67.991867151275933849698197379,1256224000
17.27,2,0.4069008169737237591894559257,0.414763447828264,0.390720189656965,0.407397016301728,0.383339102699486,0.204675466690462,0.2181867218968343009681937693,0.1722412296957037009681937693,0.0459454922011306,7.169678215794664042895946947,67.892971547476814761995762644,67.98766279505535433046236596,1256951000
17.28,2,0.4068951778703710989432111897,0.414756177515417,0.390712919344117,0.407391370321714,0.383333456719471,0.204629050434979,0.2181400801866209157819979042,0.1721945879854903157819979042,0.0459454922011306,7.1679913716038184468978762867,67.888185372872722977669530894,67.983476223665769601731989553,1257679000
17.29,2,0.4068895931628632290905251295,0.414748964335718,0.390705706164418,0.407385778803878,0.383327865201635,0.204582709715447,0.2180935159602614891306493966,0.1721480237591308891306493966,0.0459454922011306,7.1663074731672695494168345824,67.883384739747262431807005885,67.979276896941101382742428903,1258407000
17.30,2,0.4068839804617451147729343554,0.414741724323376,0.390698466152077,0.407380159258294,0.383322245656052,0.204536403708447,0.2180469854888429025624790697,0.1721014932877123025624790697,0.0459454922011306,7.1646252659108410894830578259,67.878587337883816216673583056,67.975080254488655477250360686,1259135000
17.31,2,0.4068783988143451189915943333,0.414734517393224,0.390691259221925,0.407374570804298,0.383316657202055,0.204490154162165,0.2180005125983003936831364864,0.1720550203971697936831364864,0.0459454922011306,7.1629454305641907063552491209,67.873815117900214902135932562,67.970905426387698872995075456,1259863000
17.32,2,0.4068728008498750246740035592,0.414727295866384,0.390684037695085,0.407368966013333,0.383311052411091,0.20444395473613,0.2179540892880549878768269237,0.1720085970869243878768269237,0.0459454922011306,7.1612677360945055525819584304,67.869024142745159916709100054,67.966714108942006017293978424,1260590000
17.33,2,0.4068672042085591444277588232,0.414720077551703,0.390676819380405,0.407363362547136,0.383305448944894,0.204397809334808,0.2179077200817153124625764450,0.1719622278805847124625764450,0.0459454922011306,7.1595923102605184911800017904,67.86425971753496825323207849,67.962545802435678451535449712,1261318000
17.34,2,0.4068616205650987241815140873,0.414712873877554,0.390669615706256,0.407357772094645,0.383299858492403,0.20435171029252,0.2178613977171157047502159055,0.1719159055159851047502159055,0.0459454922011306,7.1579189431833855055487085464,67.85947662041755821484031816,67.958361081114782147156938046,1262046000
17.35,2,0.4068560800783853943288280270,0.414705715344542,0.390662457173243,0.407352224851529,0.383294311249287,0.204305665814423,0.2178151314588718210435244721,0.1718696392577412210435244721,0.0459454922011306,7.1562478984416861600468107689,67.854698350536721715780837653,67.95418043116361066358820741,1262774000
17.36,2,0.4068505155610341940825832911,0.414698534279631,0.390655276108332,0.407346653548471,0.383288739946228,0.204259665513745,0.2177689085647827944459348434,0.1718234163636521944459348434,0.0459454922011306,7.1545788091651177220472785416,67.849944381631910835156952568,67.950020839164072766212874916,1263502000
